,tenure,MonthlyCharge,DummyTechie,DummyGender,DummyTechSupport
1976,4.266309981,149.97755,1,1,1
3074,1.689999,192.4567,1,1,1
751,7.677648117,175.133074,0,0,0
3224,15.14561,104.9629,0,0,0
2089,4.791566,147.4564,0,1,0
8835,71.05361,162.4538,0,0,1
5711,66.19811,149.9741,0,1,0
6540,36.7649,240.1149,0,0,0
6133,64.7292,182.497,0,1,0
5587,60.34933,212.6415,0,0,1
1481,7.154371452,217.483972,0,0,0
328,21.08265979,169.967067,0,0,0
8658,71.63571,144.9889,0,0,1
8441,66.74044,112.4844,0,0,0
4033,3.983529,169.9447,0,1,0
4142,24.94225,137.4392,0,1,0
3117,3.213888,242.6106,0,1,0
3302,7.006647,172.4705,0,0,0
3949,11.9008,112.4551,0,0,0
9848,57.89422,139.983,0,0,1
6906,38.56823,232.624,0,0,1
5659,66.22209,127.4783,0,0,0
2745,12.22942,132.466,0,1,1
6473,45.72931,182.4653,0,0,0
9038,63.03296,179.9476,1,1,0
4359,9.975367,172.4705,0,0,0
9571,54.67286,159.9656,0,0,1
5903,55.67612,107.5286,0,0,1
7003,58.33853,207.4754,0,0,1
5380,71.41865,147.4564,0,0,0
2895,12.89076,214.9663,0,1,0
5766,54.7075,114.9509,1,1,0
2969,12.78697,92.5018,0,0,0
3783,10.13181,207.4754,0,1,1
5959,55.47474,157.4698,0,0,1
4085,6.971251,149.9447,0,0,0
5145,63.656,197.4945,0,0,1
8500,44.14809,242.6326,0,1,0
3965,11.5365,200.1323,0,1,0
9574,40.51042,174.9768,0,1,1
5955,54.62225,104.9629,0,0,0
3445,4.762508,104.9629,0,1,0
6609,44.97976,177.6508,0,1,0
6382,44.58913,222.65,0,0,0
5544,64.16494,127.475,1,1,1
5941,46.60224,107.4958,0,0,0
4497,12.2964,139.9875,1,0,1
5271,67.33169,152.4624,0,0,0
4529,5.260996,129.9778,0,0,1
211,8.038308899,207.46728,1,0,1
9591,50.09713,174.9699,0,1,1
1286,10.34247598,129.948316,0,1,1
1017,9.907505405,117.485813,0,0,0
3180,9.000072,172.4871,0,1,0
3174,10.65826,117.4392,0,0,0
2650,2.888303,134.9509,0,0,0
59,7.233605493,124.97808,0,0,0
3835,10.86482,197.484,1,1,0
8878,65.28923,127.4783,0,1,0
7817,65.86516,242.6143,0,0,1
1661,12.23362353,230.105118,0,1,0
4799,15.62643,202.4433,1,1,0
5935,54.77909,200.1185,0,0,1
4293,5.458881,142.5007,0,0,1
4576,14.31807,262.6106,0,0,0
7626,68.04429,127.4586,0,1,0
1438,7.989151046,137.461553,0,0,0
5342,52.3499,172.4555,1,0,0
1597,6.605815722,194.976769,0,1,1
5805,58.91354,204.9496,0,0,1
2900,11.26136,152.4798,0,0,0
552,20.44846104,225.131966,0,1,1
6885,44.34553,124.9643,0,0,1
1669,3.810228199,130.006414,0,1,0
8364,63.59872,117.472,0,1,1
6465,57.01834,124.9643,0,0,1
1335,22.57289049,147.456419,1,1,0
4160,2.735806,182.4538,1,1,1
8983,50.55291,159.9476,0,0,0
4730,14.86565,152.4441,0,0,1
4165,4.618962,152.509,0,1,0
5293,49.66569,172.4871,0,1,0
4627,2.241794,124.9781,0,1,0
1496,29.68889421,149.97755,0,0,1
1900,16.3364928,242.657291,0,0,0
3355,1.1426,147.4421,0,1,0
1376,5.427546075,117.468591,1,1,0
9971,59.14016,137.4836,1,0,0
6899,69.30597,162.4526,0,1,0
8617,57.3396,207.4754,0,0,1
2593,19.26465,104.9643,1,0,1
4122,4.143229,117.5015,1,1,1
9534,58.20259,160.0122,0,1,1
6090,59.96515,169.9447,0,1,0
7135,54.07728,95.01949,0,0,0
855,4.667703398,247.664655,0,0,1
4150,10.36378,127.4783,0,0,0
1845,17.31776736,187.656013,0,1,0
8812,60.99965,217.4725,0,0,1
6763,62.46827,222.6326,0,0,0
6641,69.53494,169.9378,0,1,0
8090,39.97152,137.4392,0,1,0
8207,42.32324,144.9607,1,0,0
150,5.562130367,174.974431,0,0,1
2690,6.183692,172.4579,0,1,0
3535,5.886852,172.4441,0,0,1
9293,65.12042,220.1323,0,0,0
5555,71.9076,152.5022,0,1,0
4254,1.14019,127.525,0,1,0
1846,6.811138598,162.452604,0,0,0
3986,3.250618,197.6288,0,0,0
9498,59.54373,217.4702,0,0,1
7191,48.15455,164.9889,0,0,1
43,18.55959629,192.456745,0,1,1
6812,64.88617,174.9699,0,1,1
7688,54.26571,164.9785,0,0,0
8420,54.06613,242.6326,0,0,0
311,9.821728297,172.484753,1,1,0
5806,67.61943,149.9598,1,0,0
6507,51.43223,290.1604,0,0,1
2441,6.582225,149.9776,1,0,1
8288,69.9386,114.9728,0,0,0
2982,2.089917,230.1344,0,0,0
5950,66.17964,124.9607,0,0,0
3438,11.36757,210.1051,0,1,0
4492,3.592376,119.9568,0,1,0
5489,67.2235,192.4705,0,1,0
3963,7.890442,164.9715,1,1,1
3960,10.29135,245.147,1,1,1
6024,55.20008,182.4833,0,0,1
4574,31.79027,255.1198,0,0,1
8454,59.64391,217.484,0,0,0
7108,71.52177,202.4433,0,1,0
2283,5.219974,149.9778,1,0,1
3039,7.72199,252.6378,0,0,0
4388,20.88324,105.011,0,1,1
1965,7.757685471,222.628057,1,1,0
3387,13.0257,172.4871,0,0,0
4365,7.539374,187.4673,0,0,1
5677,70.41492,139.9861,0,0,0
7591,61.173,184.9939,0,1,1
3676,16.66607,117.4686,0,0,0
4936,9.060452,139.965,0,0,0
9610,64.05212,127.4586,0,0,0
1881,5.731198479,169.992756,1,1,1
6095,66.94572,179.9476,0,1,0
380,32.0730133,182.460772,1,0,0
4618,9.613541,150.007,1,0,1
6212,71.25102,172.4579,0,1,0
7967,71.12765,164.9647,1,1,1
28,1.430386349,200.132293,1,0,0
5957,70.28188,137.4684,0,0,0
8100,66.33852,204.9634,0,1,0
2480,16.04377,132.466,0,0,1
4233,3.761516,242.6281,0,1,0
9625,66.38094,245.1457,0,1,0
2087,9.832835,152.5104,0,1,1
8450,68.55339,139.9349,0,1,0
6344,57.57488,222.6362,0,1,1
9230,50.84459,235.1884,1,0,1
4173,10.31681,114.9838,0,0,1
1631,8.284579203,184.971516,0,1,1
5813,56.88725,182.4433,0,1,0
5526,68.68481,207.6094,0,1,0
1156,10.22370845,207.49737,1,0,1
4084,9.873648,159.9476,0,0,0
2859,4.300397,204.9797,0,0,1
8424,65.63056,132.4798,0,1,0
1875,7.827055149,127.488728,0,0,0
705,19.28424826,184.985293,0,0,0
1509,4.909764597,152.462354,0,1,0
4783,7.03957,204.9634,0,1,0
2657,6.7064,159.9875,1,1,1
8871,65.87966,222.6326,0,1,0
9276,54.21518,137.5165,0,1,1
7852,65.64436,105.011,0,0,1
4345,17.95225,139.965,0,1,0
8200,49.67473,169.9741,0,0,0
5933,52.66447,194.9581,1,0,0
4530,4.480346,149.9447,0,0,0
9136,58.4219,119.9897,0,1,1
326,22.8577804,220.114868,1,0,0
249,2.243757398,147.442069,1,1,0
5255,57.95857,147.4601,0,0,1
8366,43.46156,182.4833,0,1,1
8340,71.68832,182.4538,0,0,1
9607,67.11266,102.4746,0,0,0
2561,10.45497,139.9861,0,1,0
8334,63.3194,164.9715,1,0,1
7159,68.40649,160.0122,0,1,1
3425,5.685414,270.1604,0,0,1
7430,48.68893,275.1336,0,1,0
6937,64.4649,184.9496,0,0,1
3430,7.158287,164.9853,0,1,0
6017,63.5434,277.6375,0,0,1
776,25.77611616,182.483267,0,1,1
4646,15.61752,245.1283,0,1,0
6892,64.88325,139.9816,0,1,0
2497,12.61471,154.9755,1,0,0
2316,1.270546,124.9607,0,0,0
1049,9.716257401,147.460067,0,0,1
7399,69.9263,255.1336,0,0,0
3861,2.017622,242.6326,0,1,0
3640,5.799929,179.9794,0,0,0
9237,66.68688,242.6143,0,0,1
9986,58.72868,204.961,0,0,0
7737,54.67568,200.1323,0,0,0
1851,1.358818331,204.979684,0,1,1
2809,11.71559,119.9897,0,0,1
6368,65.44679,232.6228,1,1,0
7705,66.7755,172.4579,1,0,0
2624,7.8432,147.4421,1,0,0
4723,9.283599,172.4705,0,0,0
3762,12.66908,174.9882,0,1,0
2459,16.56317,127.4601,0,0,1
8701,71.40033,125.0073,0,0,0
9235,53.80104,144.9607,0,1,0
9555,53.60799,147.4421,0,0,0
7134,63.80215,232.6228,1,1,0
1170,11.47456181,139.979239,0,0,0
1230,4.997365436,162.465269,0,0,0
4718,2.246214,182.4608,0,0,0
3514,9.068923,147.4601,0,0,1
4624,10.14235,79.97886,0,0,0
1476,16.37167434,190.173699,0,0,0
8003,63.25715,209.9931,0,1,1
3886,5.257695,204.9634,1,1,0
8959,69.72684,124.9781,0,1,0
6046,60.17035,149.9845,0,1,0
2337,3.399281,107.5286,0,1,1
1110,18.30915793,152.479779,0,1,0
6822,63.99811,164.9889,1,0,1
1560,9.267785326,157.469817,0,0,1
8727,61.70273,137.4836,0,1,0
7603,59.84762,194.9882,0,0,0
2681,5.874949,194.9663,0,0,0
8361,54.50263,162.4526,1,0,0
1624,11.71117991,162.493654,0,1,1
7903,52.0997,159.9656,0,1,1
9895,65.7154,140.0342,0,0,1
208,4.648958177,162.511928,0,1,0
3659,5.317775,129.995,0,0,1
2001,1.229945,204.961,1,1,0
8600,71.11137,162.4608,0,0,0
75,5.43464555,270.160419,0,0,1
608,2.566196093,240.114868,0,1,0
8874,63.53539,232.6378,0,1,0
6000,44.09777,162.4827,0,0,0
6327,70.68154,227.4754,0,0,1
6818,61.9089,235.1591,0,1,1
4382,18.32428,157.4836,0,0,0
2891,4.63962,235.1417,0,1,1
7396,70.02963,114.9658,0,1,0
1694,8.758613325,144.960655,0,0,0
327,1.407866545,107.495766,0,1,0
3652,23.75492,157.4836,0,1,0
2547,1.740144,242.6573,1,1,0
1747,6.403155881,175.02109,0,0,1
8278,59.28333,174.9755,0,0,0
4652,10.13859,79.97886,0,1,0
7572,57.10624,167.4564,0,0,0
9628,66.62855,222.6326,0,1,0
8226,43.50453,147.4738,0,0,0
4613,11.72692,159.9942,0,1,0
3801,18.76931,139.9512,0,1,1
274,2.585228303,157.483594,0,0,0
269,2.411712843,197.516854,0,1,1
8803,55.40847,157.4698,1,1,1
2628,9.38517,255.1555,0,0,0
9580,66.59987,162.4713,0,0,1
1978,16.01233793,129.977753,0,1,1
1482,20.13119126,129.962093,0,0,0
8791,71.44791,147.4738,1,0,0
809,5.823321565,255.119794,0,1,1
5408,67.64041,159.9794,1,0,0
271,9.068119482,175.133074,0,1,0
1373,2.045299662,137.439154,1,1,0
3141,9.873195,210.1051,0,0,0
9061,56.50636,149.9447,0,0,0
9798,65.0829,174.9755,0,1,0
1198,1.723983897,139.951231,0,1,1
4935,15.19674,160.0013,0,1,0
5177,54.97784,262.6106,0,0,0
6966,60.96581,245.1457,0,0,0
6294,71.20584,207.6094,1,1,0
4876,1.374443,137.4684,0,1,0
4549,5.628186,182.447,0,0,1
5397,71.45086,134.9801,0,0,0
4954,4.771263,114.9728,0,0,0
4192,4.109741,137.4836,0,0,0
2400,4.235635,210.127,0,1,0
5943,69.67895,212.6228,0,0,0
1984,6.12261616,119.95684,0,0,0
233,16.0708543,157.483594,0,0,0
9257,63.35816,187.4974,0,1,1
8712,66.00509,222.6143,0,0,1
3624,13.57249,175.1331,0,0,0
7555,63.37746,127.4586,0,0,0
8367,54.63591,192.4885,1,1,1
9983,58.54167,92.5018,0,1,0
4987,13.288,242.6143,0,0,1
8330,55.83128,207.6386,0,0,0
518,20.91720893,182.443347,0,1,0
3781,5.306649,182.4608,1,0,0
5685,61.94735,277.6513,1,1,0
2572,7.35817,182.447,0,0,1
2234,2.649474,184.9634,0,1,0
529,2.050742411,149.991327,1,1,0
7105,44.13783,95.01949,0,1,0
5844,69.95421,82.49655,1,1,0
9620,59.7267,152.5022,0,1,0
6109,64.61204,152.4441,0,0,1
8191,56.56411,127.4958,0,0,0
6804,71.27557,182.4608,0,0,0
3827,18.59752,149.9447,0,0,0
2710,4.243723,232.6415,0,0,1
4727,3.665202,104.9629,1,1,0
2847,5.448172,225.132,0,1,1
8354,71.53791,162.4538,0,0,1
9407,69.7539,245.1457,1,0,0
9787,60.95606,137.4978,0,0,0
661,16.67574291,127.458638,0,0,0
6692,56.1122,149.9621,0,1,0
3580,11.31189,194.9699,0,1,1
7707,61.67106,255.1336,0,1,0
6325,53.02286,129.9915,1,1,0
9638,68.37019,267.6427,0,0,1
1054,4.929637705,92.488023,1,1,1
9768,69.08879,245.1283,0,1,0
9921,65.21231,107.482,0,0,1
98,20.31163945,162.500692,0,1,1
6426,68.60052,104.9643,0,0,1
6846,57.72932,210.138,0,0,1
4250,4.082591,179.9656,1,1,1
2898,6.915354,227.4754,0,0,1
1983,8.856546048,162.465269,1,0,0
4781,11.21881,159.9476,0,0,0
6089,69.76328,182.4762,0,1,1
8222,55.44991,194.9744,0,1,1
5641,61.0911,147.4564,0,0,0
9932,55.74644,255.1336,0,0,0
1584,5.970269701,169.944668,0,1,0
719,6.636312277,127.474951,0,1,1
458,5.440398012,112.484375,0,0,0
6850,61.18991,182.4676,0,1,0
9238,66.46538,275.1336,1,1,0
7512,56.9769,212.6415,1,1,1
2023,3.943222,139.9816,1,0,0
2588,25.72493,124.9781,0,1,0
5876,61.00152,229.9931,1,0,1
8484,60.26349,172.4555,1,1,0
4643,20.91805,124.9607,1,0,0
8415,63.96033,162.4689,0,1,1
4945,8.596064,127.482,0,1,1
983,12.51401968,187.609354,1,0,0
3872,2.664026,159.9349,0,0,0
9399,61.27483,169.9447,0,0,0
4982,2.63695,137.4686,0,1,0
9528,61.83307,277.6513,0,1,0
5994,62.27397,192.4404,0,1,0
5113,52.88029,192.4404,0,0,0
5178,65.82541,230.1051,0,1,0
3048,2.431373,137.4836,1,0,0
1414,3.847102787,149.992756,0,0,1
3477,5.481792,184.9853,1,1,0
3105,6.06866,167.4564,1,0,0
1558,8.915680176,139.95684,0,1,0
8511,70.50947,124.9643,0,1,1
9201,71.48476,152.4579,0,0,0
7955,70.33868,255.1336,0,0,0
1079,9.473751367,217.483972,0,0,0
5612,66.00869,124.9607,0,1,0
1812,9.783296825,117.472036,0,0,1
3156,3.41763,134.9509,0,1,0
462,13.99579075,240.114868,1,1,0
4438,10.42522,172.4705,0,0,0
2877,2.458795,147.4564,1,1,0
6697,40.731,242.6106,0,0,0
8936,57.39587,150.007,0,1,1
2858,14.40435,137.4836,0,1,0
6423,50.073,182.4676,0,1,0
3871,9.548023,112.4551,0,1,0
3010,6.548905,149.9845,0,0,0
7750,56.45798,210.138,0,0,1
2275,16.16886,270.1604,0,0,1
8348,42.25122,207.4974,0,0,1
9916,65.07643,162.4538,0,0,1
8283,61.85982,252.6378,0,0,0
8564,65.44262,172.4441,0,0,1
2971,1.450219,162.4608,0,0,0
6082,45.7211,207.4754,0,0,1
5330,63.44795,114.9509,0,0,0
2524,2.067128,255.1555,1,0,0
6700,51.58781,187.6422,0,0,1
9584,63.37652,179.9794,1,0,0
8198,62.71338,169.9378,0,1,0
5759,66.05097,222.65,0,1,0
6028,61.99036,137.4978,0,1,0
4408,5.436971,179.9476,0,0,0
8999,64.61898,129.9763,0,0,0
7532,53.48518,152.5104,0,0,1
7250,69.1503,174.9581,0,1,0
8571,36.19603,112.4551,0,0,0
1260,8.16762508,142.499263,0,1,0
4217,14.93552,165.0113,1,0,1
3687,9.47414,137.4872,0,1,1
5102,61.62341,235.1372,0,1,1
1181,13.34966275,172.47417,0,1,1
1519,15.54691331,147.460067,0,0,1
198,3.756359276,137.439154,0,1,0
136,6.365998533,202.443347,0,1,0
695,1.570209934,152.44408,0,1,1
8399,62.23314,149.9447,0,1,0
7856,66.36071,187.5139,0,0,1
8092,50.53589,172.4733,0,1,1
3785,1.124104,257.6549,1,0,1
9297,64.40902,132.4798,0,1,0
7990,51.19372,94.97283,0,0,0
2755,8.612474,149.9447,0,0,0
5518,67.16512,275.1336,0,1,0
5775,65.70769,265.1283,0,0,0
251,14.23487852,162.529926,0,0,1
3832,9.724026,162.4833,0,1,1
8482,50.44094,182.4433,0,1,0
5703,66.54232,152.5022,1,1,0
7497,62.40518,149.9778,0,1,1
5908,56.81183,159.9349,0,0,0
1093,17.41856593,192.470522,0,1,0
5112,47.96609,184.9634,0,1,0
4579,3.147832,159.9642,1,0,0
3270,8.692007,204.961,1,0,0
3297,3.088732,92.45514,1,0,0
1401,12.71183755,255.133571,1,1,0
1968,3.391969552,207.609354,1,1,0
7886,53.06052,242.6435,0,0,1
5273,43.3907,187.4673,0,0,1
7522,43.91775,92.5018,0,1,0
3228,10.71719,257.6513,0,0,0
6037,36.44011,137.4686,0,1,0
4979,8.618298,255.1417,0,0,1
4546,17.95045,162.4538,0,0,1
2200,10.7285,124.9607,1,0,0
1099,13.76430574,210.105118,1,0,0
463,13.44056701,105.010962,0,1,1
6422,67.77528,210.127,0,1,0
9710,51.9774,159.965,0,1,0
1598,5.78844751,117.468591,0,0,0
6831,62.21509,175.1331,0,0,0
5978,58.96627,134.9509,0,0,0
9018,64.49231,117.4392,0,0,0
1832,13.22141934,192.456745,0,0,1
2874,16.56847,255.1336,0,0,0
4060,11.69113,149.9378,0,0,0
5954,46.82488,162.4538,1,0,1
5609,61.47987,172.4579,0,1,0
6751,71.89521,129.9926,0,1,1
3415,2.579229,230.1344,0,1,0
3500,19.56364,127.4738,0,1,0
6340,45.95837,159.965,0,0,0
7073,51.73474,104.9629,0,1,0
9143,64.49513,152.4579,0,1,0
1892,7.039839728,175.133074,0,1,0
582,2.140387928,175.006206,0,1,1
1283,3.418302206,207.609354,0,0,0
9109,56.19141,149.9776,1,1,1
5507,57.08448,107.482,0,0,1
6688,66.8244,117.4858,1,1,0
5631,61.84801,184.9647,0,1,1
1076,10.03360917,147.503078,1,0,0
2808,14.7867,124.9935,0,1,1
7567,71.45998,144.9889,0,1,1
9974,70.20568,255.1665,0,0,1
6375,48.98746,142.4827,0,0,0
7989,68.04513,134.9509,0,0,0
3600,16.05802,149.9598,0,0,0
3978,2.473299,139.9568,0,1,0
7265,59.3991,210.1518,0,1,0
2902,21.25517,182.4608,0,1,0
4713,7.895618,154.9618,0,0,1
6334,69.69884,200.1185,0,1,1
5962,69.8304,162.4653,1,1,0
3858,5.799375,187.656,0,0,0
7461,57.9625,257.6513,1,0,0
8917,42.07751,124.9781,0,1,0
2079,9.881597,220.1323,0,1,0
8421,60.98195,182.4433,0,0,0
6176,50.56974,222.6609,1,0,1
8384,48.50031,194.9581,1,0,0
9083,70.00904,124.9643,0,0,1
2084,9.955486,129.9778,0,1,1
2121,27.98865,104.9643,0,0,1
827,11.08306586,127.495766,0,1,0
9815,60.29749,132.4798,0,1,0
9939,62.32515,232.652,0,1,0
7427,59.28871,159.9642,0,0,0
9416,57.49343,152.4579,0,1,0
975,7.918062789,152.479779,1,1,0
5316,70.59953,187.6422,0,0,1
677,5.506476096,95.019486,0,1,0
8776,66.31761,142.4689,0,1,1
9171,63.85056,184.9785,1,0,0
8884,52.8369,159.9349,0,1,0
4443,12.45303,137.4684,0,1,0
7364,64.29675,255.1336,0,0,0
3620,5.638782,184.9853,0,1,0
9833,62.10686,149.9915,0,0,0
2789,20.32585,139.9979,0,1,1
8492,71.99418,192.4705,0,1,0
3045,7.5636,187.656,0,0,0
3501,6.081227,200.1323,0,1,0
2941,4.273105,147.4893,0,1,1
2379,19.57075,179.9794,0,1,0
4786,21.39532,270.1604,0,0,1
3921,4.655119,139.9792,0,1,0
8798,65.77898,127.4586,0,1,0
2214,6.280617,92.45514,1,0,0
272,1.926789854,147.478341,0,1,0
3822,21.06092,117.4392,1,0,0
1222,6.862244054,255.155493,0,1,0
9844,66.60166,220.1478,0,1,1
6087,60.20473,152.4441,1,0,1
985,19.02547148,222.636202,0,1,1
210,4.525864256,137.439154,0,1,0
7870,70.11539,92.45514,0,1,0
2421,11.11794,194.9581,0,1,0
5513,55.0447,169.9447,0,0,0
201,18.56165869,194.999168,0,1,1
2843,27.0293,220.1185,0,1,1
5252,67.75237,179.9656,1,0,1
175,12.64742067,162.471255,1,0,1
5068,58.75447,190.127,0,1,0
5972,49.60721,117.4392,0,1,0
3685,20.5032,182.4608,0,0,0
1548,12.77495667,207.609354,0,1,0
6727,58.01991,159.965,0,0,0
7023,48.05636,237.6549,0,0,1
3366,5.810607,152.4798,0,1,0
7227,69.09962,162.4713,0,1,1
5911,66.31056,137.4978,1,1,0
8722,59.94097,124.9781,0,1,0
8030,69.59294,190.127,0,1,0
6973,57.94661,117.4858,0,0,0
2806,11.70115,124.9781,0,0,0
7287,65.93142,194.9744,0,1,1
8651,69.4702,235.1591,1,1,1
9247,66.11418,275.1336,1,1,0
5486,38.54459,192.4404,0,0,0
4485,10.96384,240.1149,0,1,0
6557,70.31796,144.9607,0,0,0
9872,58.8745,175.1331,0,1,0
4822,1.331372,220.1185,0,0,1
1971,10.98841039,169.967067,0,0,0
8005,70.42914,207.4811,0,0,0
8048,56.53633,114.9838,0,0,1
1787,5.867164261,124.964303,0,0,1
404,2.43754565,142.468917,1,0,1
152,5.905906389,162.452604,1,1,0
8018,38.64796,187.4847,0,0,1
7689,59.31818,139.983,1,0,1
2552,7.990345,222.6143,0,1,1
6004,70.56628,172.4705,0,0,0
5499,52.16336,139.965,0,0,0
2621,16.75789,172.4705,0,0,0
6743,64.16746,222.6362,0,0,1
6785,67.53496,222.6143,0,0,1
1270,4.61174735,194.976769,0,0,1
9354,66.78251,129.9915,0,0,0
1185,7.570075544,220.114868,0,1,0
9857,70.92371,129.9621,1,0,0
8862,70.21916,214.9663,0,1,0
7633,66.34362,137.4698,0,1,1
3758,9.231083,192.4885,1,0,1
332,2.423722078,152.495236,1,1,1
342,9.475983046,169.937833,1,0,0
6450,48.38433,222.6326,0,1,0
9217,59.01705,129.9621,0,1,0
6508,58.65834,232.624,0,1,1
890,6.471903209,137.439154,0,0,0
6824,68.21396,149.9778,1,0,1
9503,62.07809,142.4526,0,0,0
8473,53.39442,220.1615,1,1,0
8691,70.61755,159.9794,0,0,0
1799,9.273178876,207.609354,0,1,0
255,1.213704886,202.649979,0,0,0
6493,59.92546,147.4421,1,1,0
8913,69.01117,212.6557,0,1,1
1502,11.71980152,245.131966,0,1,1
833,4.607336316,182.446995,0,0,1
2780,3.588245,124.9935,1,0,1
4920,2.919224,157.4836,0,0,0
4752,11.89052,152.4441,0,1,1
9107,68.1959,207.4974,0,0,1
3595,6.38998,124.9781,0,0,0
9529,70.36396,127.4586,0,0,0
3736,14.7094,182.4538,0,0,1
7728,71.4869,179.9656,0,0,1
5926,53.80449,184.9647,0,1,1
53,1.55278221,169.944668,1,0,0
3024,7.342789,262.6106,0,1,0
2320,12.82428,159.965,0,1,0
2589,1.393262,240.1149,0,0,0
7780,70.54929,232.624,1,0,1
3168,22.60375,187.4673,1,0,1
1522,2.689103558,162.467607,0,0,0
2530,18.529,255.1336,0,0,0
5758,62.56058,132.4798,0,0,0
2795,1.059865,130.0064,0,0,0
3840,10.33427,195.0062,0,1,1
7956,70.27195,217.484,0,0,0
8950,61.17556,119.9897,0,0,1
4777,10.12764,194.9882,0,0,0
1458,6.203299256,134.950905,0,0,0
3842,7.852216,197.6288,0,1,0
2504,22.14611,162.4713,0,0,1
1040,3.644232332,255.141716,0,0,1
4409,8.671709,152.4884,0,1,1
4050,4.557348,137.4392,0,1,0
9431,40.8394,119.9568,0,1,0
2683,5.449246,120.0035,0,0,0
7530,62.11655,147.4564,1,0,0
3708,5.213752,147.4601,0,0,1
5528,68.85746,137.4698,1,0,1
8267,54.68337,245.1457,0,0,0
2318,12.21802,187.656,1,1,0
5083,70.49957,159.9794,0,0,0
3912,21.29638,154.9755,0,0,0
6905,65.26702,162.4526,0,1,0
7431,67.04659,112.4844,0,0,0
9339,56.17179,174.9768,0,0,1
9381,65.5396,147.4713,0,0,0
9344,54.88836,245.175,0,0,0
7941,62.20392,174.9768,0,0,1
9824,51.9989,240.1149,0,1,0
410,3.778575882,184.979684,0,0,1
605,1.504124801,229.993134,0,0,1
3735,22.7117,182.4762,0,1,1
361,4.950398978,220.118516,0,0,1
8138,71.48941,137.4684,0,1,0
3086,6.446693,129.9621,0,1,0
6897,70.43382,232.652,1,0,0
3528,8.096457,159.9642,1,0,0
963,1.153881327,204.949594,0,0,1
6055,70.04054,192.4404,1,1,0
9222,68.00557,162.4713,0,0,1
2751,8.27839,169.9447,0,0,0
8821,48.01685,227.4754,0,0,1
9582,39.23379,137.4392,0,0,0
6497,63.66597,240.1149,0,0,0
1760,11.32652677,194.966286,0,1,0
524,1.502124145,139.99789,0,1,1
4385,10.03914,124.9935,0,1,1
245,23.12150846,147.503078,0,0,0
4020,8.334589,172.4885,0,0,1
3769,10.33785,242.6106,0,0,0
970,8.840888613,172.44408,1,0,1
7445,67.19921,207.4974,1,0,1
2206,3.990716,134.9509,0,1,0
7698,71.37419,187.6422,0,1,1
9095,53.24081,142.4713,0,0,1
6969,65.36253,114.9976,0,0,0
9632,46.43864,94.97283,0,1,0
4026,8.710976,184.9496,0,0,1
3364,6.907426,134.9509,0,0,0
3864,16.22349,169.9741,0,1,0
7745,67.54816,210.138,1,1,1
9572,65.14504,172.4885,0,0,1
6305,53.18909,220.1478,0,1,1
9325,49.07593,152.466,0,1,1
8265,48.9954,230.1051,0,1,0
3009,1.125218,169.9928,1,1,1
8497,51.58987,194.9699,0,0,1
7835,58.12044,240.1149,0,1,0
2300,5.111421,172.4555,0,0,0
277,23.103996,235.159141,0,1,1
5103,58.51566,184.967,1,0,1
4053,8.635904,172.4555,0,1,0
481,7.176411327,255.155493,0,1,0
2069,12.85483,142.4526,0,1,0
7381,70.23581,159.9476,0,1,0
755,21.1875693,220.132293,0,1,0
4886,6.739064,252.6378,1,0,0
2104,13.0511,240.1149,0,0,0
1778,8.661116617,255.133571,0,0,0
2886,13.49323,127.4887,0,0,0
4860,6.275924,117.4392,0,1,0
6811,52.97231,105.011,0,0,1
9812,59.40963,129.9915,0,1,0
2046,19.50558,174.9755,1,1,0
6156,63.99841,172.4885,0,0,1
8759,69.22651,142.4713,0,0,1
5825,58.09895,139.9349,0,1,0
2532,8.457034,220.1323,0,1,0
6640,64.92702,149.9598,0,1,0
5,7.000993555,185.007692,0,0,0
1475,10.404813,222.649979,0,0,0
8558,48.4017,214.9663,0,0,0
9865,54.74518,232.6378,0,0,0
4206,4.784022,124.9781,0,1,0
5604,68.83272,124.9781,0,0,0
1412,2.495010749,129.948316,0,0,1
9597,60.30933,92.45514,0,1,0
8534,67.25716,179.9476,0,0,0
379,5.204853319,212.622804,0,0,0
6203,65.38502,192.4885,0,0,1
665,1.846161288,79.978861,1,1,0
2747,15.80736,210.1518,0,0,0
9164,69.62503,104.9629,0,1,0
5228,67.97011,220.1323,1,1,0
1148,8.889790813,202.636202,0,0,1
6896,70.08722,149.9598,1,1,0
4004,2.198687,172.4624,0,0,0
3674,11.30129,112.4844,0,0,0
5117,68.05033,159.9794,0,1,0
8673,39.35678,194.9882,0,1,0
8567,54.0833,92.48802,1,1,1
3989,13.21976,207.4811,0,0,0
5921,60.97795,257.6513,0,1,0
3510,3.155188,242.6143,0,1,1
6153,50.07284,235.1555,0,0,0
1219,23.32691904,139.987503,0,1,1
4962,12.39101,212.6228,0,1,0
7565,54.41265,235.1591,0,1,1
1409,1.522691557,127.442069,0,1,0
5027,55.87684,139.9792,0,1,0
3859,6.072026,117.4392,0,0,0
9551,66.42151,164.9889,0,1,1
752,14.08292576,195.006206,0,1,1
5070,66.95875,162.447,0,1,1
460,9.461939857,252.62403,0,0,1
2100,5.459489,172.5104,0,0,1
5131,67.94243,212.6415,0,1,1
7138,57.96945,159.965,0,1,0
5119,69.86769,127.4738,0,0,0
2541,3.148665,149.9378,0,1,0
